api_157	P0CT37	28.889	450	298	7	1635	2933	421	865	5.73e-55	216	7204	1333	sp|P0CT37|TF24_SCHPO	Transposon Tf2-4 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-4 PE=3 SV=1
api_157	P0CT37	21.637	342	248	10	3519	4511	892	1224	8.22e-08	62.0	7204	1333	sp|P0CT37|TF24_SCHPO	Transposon Tf2-4 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-4 PE=3 SV=1
api_157	P0CT35	28.889	450	298	7	1635	2933	421	865	5.73e-55	216	7204	1333	sp|P0CT35|TF22_SCHPO	Transposon Tf2-2 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-2 PE=3 SV=1
api_157	P0CT35	21.637	342	248	10	3519	4511	892	1224	8.22e-08	62.0	7204	1333	sp|P0CT35|TF22_SCHPO	Transposon Tf2-2 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-2 PE=3 SV=1
api_157	P0CT34	28.889	450	298	7	1635	2933	421	865	5.73e-55	216	7204	1333	sp|P0CT34|TF21_SCHPO	Transposon Tf2-1 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-1 PE=3 SV=1
api_157	P0CT34	21.637	342	248	10	3519	4511	892	1224	8.22e-08	62.0	7204	1333	sp|P0CT34|TF21_SCHPO	Transposon Tf2-1 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-1 PE=3 SV=1
api_157	Q9UR07	28.667	450	299	7	1635	2933	421	865	2.31e-54	214	7204	1333	sp|Q9UR07|TF211_SCHPO	Transposon Tf2-11 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-11 PE=3 SV=1
api_157	Q9UR07	21.471	340	251	9	3519	4511	892	1224	8.02e-08	62.0	7204	1333	sp|Q9UR07|TF211_SCHPO	Transposon Tf2-11 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-11 PE=3 SV=1
api_157	P0CT43	28.667	450	299	7	1635	2933	421	865	2.39e-54	214	7204	1333	sp|P0CT43|TF28_SCHPO	Transposon Tf2-8 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-8 PE=3 SV=1
api_157	P0CT43	21.637	342	248	10	3519	4511	892	1224	8.36e-08	62.0	7204	1333	sp|P0CT43|TF28_SCHPO	Transposon Tf2-8 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-8 PE=3 SV=1
api_157	P0CT42	28.667	450	299	7	1635	2933	421	865	2.39e-54	214	7204	1333	sp|P0CT42|TF27_SCHPO	Transposon Tf2-7 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-7 PE=3 SV=1
api_157	P0CT42	21.637	342	248	10	3519	4511	892	1224	8.36e-08	62.0	7204	1333	sp|P0CT42|TF27_SCHPO	Transposon Tf2-7 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-7 PE=3 SV=1
api_157	P09523	27.619	420	293	6	1638	2867	244	662	5.97e-41	166	7204	666	sp|P09523|POL_FMVD	Enzymatic polyprotein OS=Figwort mosaic virus (strain DxS) OX=10650 GN=ORF V PE=3 SV=1
api_157	P03555	27.594	424	291	9	1638	2867	251	672	1.10e-36	153	7204	679	sp|P03555|POL_CAMVC	Enzymatic polyprotein OS=Cauliflower mosaic virus (strain CM-1841) OX=10644 GN=ORF V PE=3 SV=1
api_157	Q02964	27.594	424	291	9	1638	2867	251	672	1.21e-36	153	7204	679	sp|Q02964|POL_CAMVE	Enzymatic polyprotein OS=Cauliflower mosaic virus (strain BBC) OX=31556 GN=ORF V PE=3 SV=1
api_157	Q00962	27.358	424	292	9	1638	2867	252	673	1.52e-36	153	7204	680	sp|Q00962|POL_CAMVN	Enzymatic polyprotein OS=Cauliflower mosaic virus (strain NY8153) OX=31557 GN=ORF V PE=3 SV=1
api_157	P03554	27.358	424	292	9	1638	2867	251	672	3.17e-36	152	7204	679	sp|P03554|POL_CAMVS	Enzymatic polyprotein OS=Cauliflower mosaic virus (strain Strasbourg) OX=10648 GN=ORF V PE=3 SV=1
api_157	P03556	27.123	424	293	9	1638	2867	246	667	2.44e-35	149	7204	674	sp|P03556|POL_CAMVD	Enzymatic polyprotein OS=Cauliflower mosaic virus (strain D/H) OX=10645 GN=ORF V PE=3 SV=1
api_157	P14350	28.012	332	233	4	1488	2474	117	445	8.36e-35	150	7204	1143	sp|P14350|POL_FOAMV	Pro-Pol polyprotein OS=Human spumaretrovirus OX=11963 GN=pol PE=1 SV=2
api_157	P14350	27.817	284	174	10	3507	4307	780	1049	2.87e-15	86.7	7204	1143	sp|P14350|POL_FOAMV	Pro-Pol polyprotein OS=Human spumaretrovirus OX=11963 GN=pol PE=1 SV=2
api_157	P05400	25.298	419	301	7	1638	2861	233	650	5.47e-34	145	7204	659	sp|P05400|POL_CERV	Enzymatic polyprotein OS=Carnation etched ring virus OX=10640 GN=ORF V PE=3 SV=1
api_157	Q87040	28.443	334	229	6	1488	2474	117	445	1.39e-33	146	7204	1146	sp|Q87040|POL_SFVCP	Pro-Pol polyprotein OS=Simian foamy virus (isolate chimpanzee) OX=298339 GN=pol PE=3 SV=1
api_157	Q87040	27.586	290	179	10	3507	4325	780	1055	2.97e-15	86.3	7204	1146	sp|Q87040|POL_SFVCP	Pro-Pol polyprotein OS=Simian foamy virus (isolate chimpanzee) OX=298339 GN=pol PE=3 SV=1
api_157	O93209	26.166	386	277	4	1482	2630	112	492	3.25e-31	138	7204	1156	sp|O93209|POL_FFV	Pro-Pol polyprotein OS=Feline foamy virus OX=53182 GN=pol PE=3 SV=1
api_157	O93209	27.273	253	172	6	3534	4280	789	1033	8.09e-15	85.1	7204	1156	sp|O93209|POL_FFV	Pro-Pol polyprotein OS=Feline foamy virus OX=53182 GN=pol PE=3 SV=1
api_157	P03360	28.743	334	221	6	1656	2618	151	480	3.58e-31	138	7204	1152	sp|P03360|POL_AVIRE	Gag-Pol polyprotein (Fragment) OS=Avian reticuloendotheliosis virus OX=11636 GN=pol PE=1 SV=2
api_157	P03360	27.572	243	147	5	3843	4535	884	1109	1.41e-12	77.8	7204	1152	sp|P03360|POL_AVIRE	Gag-Pol polyprotein (Fragment) OS=Avian reticuloendotheliosis virus OX=11636 GN=pol PE=1 SV=2
api_157	Q9TTC1	29.464	336	225	4	1647	2618	705	1040	4.03e-31	138	7204	1687	sp|Q9TTC1|POL_KORV	Gag-Pol polyprotein OS=Koala retrovirus OX=394239 GN=pro-pol PE=3 SV=2
api_157	Q9TTC1	25.215	349	223	12	3546	4544	1316	1642	6.27e-11	72.4	7204	1687	sp|Q9TTC1|POL_KORV	Gag-Pol polyprotein OS=Koala retrovirus OX=394239 GN=pro-pol PE=3 SV=2
api_157	P03359	29.674	337	223	6	1647	2618	705	1040	4.42e-31	138	7204	1687	sp|P03359|POL_WMSV	Gag-Pol polyprotein OS=Woolly monkey sarcoma virus OX=11970 GN=pol PE=3 SV=2
api_157	P03359	26.721	247	149	7	3843	4544	1415	1642	1.69e-10	70.9	7204	1687	sp|P03359|POL_WMSV	Gag-Pol polyprotein OS=Woolly monkey sarcoma virus OX=11970 GN=pol PE=3 SV=2
api_157	P21414	29.970	337	222	6	1647	2618	704	1039	9.28e-31	137	7204	1686	sp|P21414|POL_GALV	Gag-Pol polyprotein OS=Gibbon ape leukemia virus OX=11840 GN=pol PE=3 SV=2
api_157	P21414	26.971	241	156	6	3843	4544	1414	1641	2.97e-10	70.1	7204	1686	sp|P21414|POL_GALV	Gag-Pol polyprotein OS=Gibbon ape leukemia virus OX=11840 GN=pol PE=3 SV=2
api_157	P03356	27.660	329	224	6	1671	2618	732	1059	2.03e-30	136	7204	1734	sp|P03356|POL_MLVAV	Gag-Pol polyprotein OS=AKV murine leukemia virus OX=11791 GN=pol PE=3 SV=3
api_157	P03356	26.360	239	162	7	3843	4544	1464	1693	1.08e-11	75.1	7204	1734	sp|P03356|POL_MLVAV	Gag-Pol polyprotein OS=AKV murine leukemia virus OX=11791 GN=pol PE=3 SV=3
api_157	P23074	24.870	386	282	4	1482	2630	115	495	2.20e-30	135	7204	1149	sp|P23074|POL_SFV1	Pro-Pol polyprotein OS=Simian foamy virus type 1 OX=338478 GN=pol PE=1 SV=3
api_157	P23074	26.786	280	180	7	3510	4307	780	1048	1.28e-15	87.8	7204	1149	sp|P23074|POL_SFV1	Pro-Pol polyprotein OS=Simian foamy virus type 1 OX=338478 GN=pol PE=1 SV=3
api_157	P08361	27.300	337	231	6	1647	2618	723	1058	2.42e-30	136	7204	1733	sp|P08361|POL_MLVCB	Gag-Pol polyprotein OS=Cas-Br-E murine leukemia virus OX=11792 GN=gag-pol PE=3 SV=2
api_157	P08361	26.230	244	156	6	3843	4544	1463	1692	1.21e-11	74.7	7204	1733	sp|P08361|POL_MLVCB	Gag-Pol polyprotein OS=Cas-Br-E murine leukemia virus OX=11792 GN=gag-pol PE=3 SV=2
api_157	Q7SVK7	27.596	337	230	6	1647	2618	724	1059	2.42e-30	136	7204	1734	sp|Q7SVK7|POL_MLVBM	Gag-pol polyprotein OS=Murine leukemia virus (strain BM5 eco) OX=31687 GN=gag-pol PE=3 SV=2
api_157	Q7SVK7	26.360	239	162	7	3843	4544	1464	1693	9.34e-12	75.1	7204	1734	sp|Q7SVK7|POL_MLVBM	Gag-pol polyprotein OS=Murine leukemia virus (strain BM5 eco) OX=31687 GN=gag-pol PE=3 SV=2
api_157	P03355	27.003	337	232	6	1647	2618	725	1060	4.57e-30	135	7204	1738	sp|P03355|POL_MLVMS	Gag-Pol polyprotein OS=Moloney murine leukemia virus (isolate Shinnick) OX=928306 GN=gag-pol PE=1 SV=5
api_157	P03355	26.639	244	155	6	3843	4544	1465	1694	6.73e-12	75.5	7204	1738	sp|P03355|POL_MLVMS	Gag-Pol polyprotein OS=Moloney murine leukemia virus (isolate Shinnick) OX=928306 GN=gag-pol PE=1 SV=5
api_157	P27401	26.126	333	242	2	1482	2474	115	445	6.75e-30	134	7204	1143	sp|P27401|POL_SFV3L	Pro-Pol polyprotein OS=Simian foamy virus type 3 (strain LK3) OX=11644 GN=pol PE=3 SV=2
api_157	P27401	26.115	314	204	10	3402	4307	751	1048	9.05e-17	91.3	7204	1143	sp|P27401|POL_SFV3L	Pro-Pol polyprotein OS=Simian foamy virus type 3 (strain LK3) OX=11644 GN=pol PE=3 SV=2
api_157	P26809	27.003	337	232	6	1647	2618	725	1060	1.87e-29	133	7204	1738	sp|P26809|POL_MLVFF	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate FB29) OX=11797 GN=pol PE=3 SV=2
api_157	P26809	25.926	243	158	6	3843	4544	1465	1694	1.83e-11	74.3	7204	1738	sp|P26809|POL_MLVFF	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate FB29) OX=11797 GN=pol PE=3 SV=2
api_157	P19199	24.059	478	330	10	1521	2867	1364	1837	2.13e-29	133	7204	1886	sp|P19199|POL_COYMV	Polyprotein P3 OS=Commelina yellow mottle virus OX=10653 PE=3 SV=2
api_157	A1Z651	26.706	337	233	6	1647	2618	723	1058	2.55e-29	132	7204	1733	sp|A1Z651|POL_XMRV6	Gag-Pol polyprotein OS=Xenotropic MuLV-related virus (isolate VP62) OX=373193 GN=gag-pol PE=1 SV=1
api_157	A1Z651	26.471	238	163	6	3843	4544	1463	1692	7.83e-12	75.5	7204	1733	sp|A1Z651|POL_XMRV6	Gag-Pol polyprotein OS=Xenotropic MuLV-related virus (isolate VP62) OX=373193 GN=gag-pol PE=1 SV=1
api_157	Q2F7J0	26.706	337	233	6	1647	2618	723	1058	2.59e-29	132	7204	1733	sp|Q2F7J0|POL_XMRV4	Gag-Pol polyprotein OS=Xenotropic MuLV-related virus (isolate VP42) OX=356664 GN=gag-pol PE=3 SV=1
api_157	Q2F7J0	26.471	238	163	6	3843	4544	1463	1692	7.32e-12	75.5	7204	1733	sp|Q2F7J0|POL_XMRV4	Gag-Pol polyprotein OS=Xenotropic MuLV-related virus (isolate VP42) OX=356664 GN=gag-pol PE=3 SV=1
api_157	P10273	27.217	327	224	5	1671	2612	700	1025	2.66e-29	132	7204	1712	sp|P10273|POL_FLV	Gag-Pol polyprotein OS=Feline leukemia virus OX=11768 GN=pol PE=3 SV=2
api_157	P10273	30.657	137	93	2	3843	4250	1432	1567	6.47e-10	68.9	7204	1712	sp|P10273|POL_FLV	Gag-Pol polyprotein OS=Feline leukemia virus OX=11768 GN=pol PE=3 SV=2
api_157	Q2F7J3	26.706	337	233	6	1647	2618	723	1058	3.12e-29	132	7204	1733	sp|Q2F7J3|POL_XMRV3	Gag-Pol polyprotein OS=Xenotropic MuLV-related virus (isolate VP35) OX=356663 GN=gag-pol PE=1 SV=1
api_157	Q2F7J3	26.471	238	163	6	3843	4544	1463	1692	9.74e-12	75.1	7204	1733	sp|Q2F7J3|POL_XMRV3	Gag-Pol polyprotein OS=Xenotropic MuLV-related virus (isolate VP35) OX=356663 GN=gag-pol PE=1 SV=1
api_157	Q6XKE6	23.821	424	310	8	1623	2867	1386	1805	4.02e-29	132	7204	2180	sp|Q6XKE6|POLG_PVCV2	Genome polyprotein OS=Petunia vein clearing virus (isolate Hohn) OX=492095 PE=3 SV=1
api_157	P11227	27.052	329	226	7	1671	2618	732	1059	4.12e-29	132	7204	1734	sp|P11227|POL_MLVRD	Gag-Pol polyprotein OS=Radiation murine leukemia virus OX=11787 GN=pol PE=3 SV=2
api_157	P11227	26.639	244	155	6	3843	4544	1464	1693	2.52e-11	73.6	7204	1734	sp|P11227|POL_MLVRD	Gag-Pol polyprotein OS=Radiation murine leukemia virus OX=11787 GN=pol PE=3 SV=2
api_157	Q91DM0	23.821	424	310	8	1623	2867	1385	1804	5.58e-29	132	7204	2179	sp|Q91DM0|POLG_PVCV1	Genome polyprotein OS=Petunia vein clearing virus (isolate Shepherd) OX=492094 PE=3 SV=1
api_157	P26808	26.706	337	233	6	1647	2618	725	1060	7.69e-29	131	7204	1738	sp|P26808|POL_MLVFP	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate PVC-211) OX=11798 GN=pol PE=3 SV=2
api_157	P26808	25.514	243	159	6	3843	4544	1465	1694	3.62e-11	73.2	7204	1738	sp|P26808|POL_MLVFP	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate PVC-211) OX=11798 GN=pol PE=3 SV=2
api_157	P26810	26.706	337	233	6	1647	2618	726	1061	1.19e-28	130	7204	1739	sp|P26810|POL_MLVF5	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate 57) OX=11796 GN=pol PE=3 SV=2
api_157	P26810	25.514	243	159	6	3843	4544	1466	1695	3.42e-11	73.2	7204	1739	sp|P26810|POL_MLVF5	Gag-Pol polyprotein OS=Friend murine leukemia virus (isolate 57) OX=11796 GN=pol PE=3 SV=2
api_157	P10272	26.524	328	229	4	1671	2618	730	1057	4.21e-28	129	7204	1727	sp|P10272|POL_BAEVM	Gag-Pol polyprotein OS=Baboon endogenous virus (strain M7) OX=11764 GN=pol PE=3 SV=2
api_157	P10272	31.387	137	92	2	3843	4250	1459	1594	2.27e-09	67.4	7204	1727	sp|P10272|POL_BAEVM	Gag-Pol polyprotein OS=Baboon endogenous virus (strain M7) OX=11764 GN=pol PE=3 SV=2
api_157	Q89703	25.000	444	303	13	1611	2867	199	637	6.68e-28	126	7204	652	sp|Q89703|POL_CSVMV	Putative enzymatic polyprotein OS=Cassava vein mosaic virus OX=38062 GN=ORF 3 PE=3 SV=1
api_157	P31792	27.358	318	217	5	1704	2618	60	376	5.44e-27	124	7204	1046	sp|P31792|POL_FENV1	Pol polyprotein (Fragment) OS=Feline endogenous virus ECE1 OX=11766 GN=pol PE=3 SV=1
api_157	P31792	31.387	137	92	2	3843	4250	778	913	5.11e-09	65.9	7204	1046	sp|P31792|POL_FENV1	Pol polyprotein (Fragment) OS=Feline endogenous virus ECE1 OX=11766 GN=pol PE=3 SV=1
api_157	Q09575	28.328	293	198	8	1536	2399	413	698	2.84e-25	119	7204	1268	sp|Q09575|YRD6_CAEEL	Uncharacterized protein K02A2.6 OS=Caenorhabditis elegans OX=6239 GN=K02A2.6 PE=4 SV=1
api_157	Q09575	25.157	318	202	11	3402	4304	721	1019	1.25e-15	87.8	7204	1268	sp|Q09575|YRD6_CAEEL	Uncharacterized protein K02A2.6 OS=Caenorhabditis elegans OX=6239 GN=K02A2.6 PE=4 SV=1
api_157	P15629	26.452	310	215	8	1641	2534	207	515	6.05e-25	117	7204	692	sp|P15629|POL_SOCMV	Enzymatic polyprotein OS=Soybean chlorotic mottle virus OX=10651 GN=ORF V PE=3 SV=2
api_157	P27502	25.298	336	226	8	1650	2603	1192	1520	1.88e-24	117	7204	1675	sp|P27502|POL_RTBVP	Polyprotein P3 OS=Rice tungro bacilliform virus (isolate Philippines) OX=10655 PE=1 SV=1
api_157	Q7TD08	23.568	454	321	11	1581	2867	186	638	2.58e-23	111	7204	643	sp|Q7TD08|POL_CYLCV	Enzymatic polyprotein OS=Cestrum yellow leaf curling virus OX=175814 GN=ORF V PE=3 SV=1
api_157	A6NKG5	28.169	213	151	2	1992	2624	702	914	2.46e-20	103	7204	1358	sp|A6NKG5|RTL1_HUMAN	Retrotransposon-like protein 1 OS=Homo sapiens OX=9606 GN=RTL1 PE=3 SV=3
api_157	O92815	22.983	409	299	7	1665	2852	783	1188	2.80e-20	103	7204	1752	sp|O92815|POL_WDSV	Gag-Pol polyprotein OS=Walleye dermal sarcoma virus OX=39720 GN=gag-pol PE=1 SV=2
api_157	O92815	27.442	215	145	6	3636	4259	1429	1639	1.66e-10	70.9	7204	1752	sp|O92815|POL_WDSV	Gag-Pol polyprotein OS=Walleye dermal sarcoma virus OX=39720 GN=gag-pol PE=1 SV=2
api_157	Q5DTZ0	27.953	254	175	3	3519	4265	1461	1711	3.65e-19	99.4	7204	1840	sp|Q5DTZ0|NYNRI_MOUSE	Protein NYNRIN OS=Mus musculus OX=10090 GN=Nynrin PE=2 SV=2
api_157	P92523	33.083	133	86	2	2124	2516	1	132	7.44e-19	89.4	7204	158	sp|P92523|M860_ARATH	Uncharacterized mitochondrial protein AtMg00860 OS=Arabidopsis thaliana OX=3702 GN=AtMg00860 PE=4 SV=1
api_157	Q52QI2	26.291	213	155	2	1992	2624	688	900	1.77e-16	90.5	7204	1331	sp|Q52QI2|RTL1_BOVIN	Retrotransposon-like protein 1 OS=Bos taurus OX=9913 GN=RTL1 PE=2 SV=2
api_157	P03354	24.126	286	182	9	1656	2456	741	1010	1.93e-16	90.5	7204	1603	sp|P03354|POL_RSVP	Gag-Pol polyprotein OS=Rous sarcoma virus (strain Prague C) OX=11888 GN=gag-pol PE=1 SV=2
api_157	Q0R5R2	26.780	295	187	9	1638	2468	579	862	2.63e-16	90.1	7204	1440	sp|Q0R5R2|POL_HTL32	Gag-Pro-Pol polyprotein OS=Human T-cell leukemia virus 3 (strain 2026ND) OX=402036 GN=gag-pro-pol PE=3 SV=3
api_157	Q7M732	26.941	219	156	2	1974	2624	959	1175	2.99e-16	90.1	7204	1744	sp|Q7M732|RTL1_MOUSE	Retrotransposon-like protein 1 OS=Mus musculus OX=10090 GN=Rtl1 PE=2 SV=1
api_157	Q4U0X6	27.703	296	183	11	1638	2468	579	862	4.07e-16	89.4	7204	1440	sp|Q4U0X6|POL_HTL3P	Gag-Pro-Pol polyprotein OS=Human T-cell leukemia virus 3 (strain Pyl43) OX=406769 GN=gag-pro-pol PE=3 SV=4
api_157	P11368	28.616	318	192	11	1608	2498	25	328	4.25e-16	89.0	7204	867	sp|P11368|POL_IPMA	Intracisternal A-particle Pol-related polyprotein (Fragment) OS=Mouse intracisternal a-particle MIA14 OX=11753 GN=pol PE=3 SV=1
api_157	Q9P2P1	27.444	266	180	7	3498	4271	1512	1772	6.58e-16	89.0	7204	1898	sp|Q9P2P1|NYNRI_HUMAN	Protein NYNRIN OS=Homo sapiens OX=9606 GN=NYNRIN PE=2 SV=3
api_157	Q9P2P1	30.000	110	77	0	2295	2624	1088	1197	4.93e-06	56.2	7204	1898	sp|Q9P2P1|NYNRI_HUMAN	Protein NYNRIN OS=Homo sapiens OX=9606 GN=NYNRIN PE=2 SV=3
api_157	P04026	28.077	260	168	8	1647	2390	25	277	2.02e-15	86.7	7204	863	sp|P04026|POL_IPHA	Intracisternal A-particle Pol-related polyprotein (Fragment) OS=Hamster intracisternal a-particle H18 OX=11752 GN=pol PE=3 SV=1
api_157	O92956	23.776	286	183	9	1656	2456	741	1010	6.30e-15	85.5	7204	1603	sp|O92956|POL_RSVSB	Gag-Pol polyprotein OS=Rous sarcoma virus (strain Schmidt-Ruppin B) OX=269447 GN=gag-pol PE=1 SV=2
api_157	Q04095	23.776	286	183	9	1656	2456	741	1010	7.91e-15	85.1	7204	1603	sp|Q04095|POL_RSVSA	Gag-Pol polyprotein OS=Avian leukosis virus RSA OX=269446 GN=gag-pol PE=3 SV=2
api_157	A4FUB7	25.431	232	162	6	3609	4289	56	281	9.46e-15	83.6	7204	499	sp|A4FUB7|GIN1_BOVIN	Gypsy retrotransposon integrase-like protein 1 OS=Bos taurus OX=9913 GN=GIN1 PE=2 SV=1
api_157	Q7SQ98	23.776	286	183	9	1656	2456	33	302	1.44e-14	84.0	7204	895	sp|Q7SQ98|POL_ALV	Pol polyprotein OS=Avian leukosis virus OX=11864 GN=pol PE=3 SV=1
api_157	P03362	26.070	257	165	7	1638	2366	600	845	4.99e-14	82.4	7204	1462	sp|P03362|POL_HTL1A	Gag-Pro-Pol polyprotein OS=Human T-cell leukemia virus 1 (strain Japan ATK-1 subtype A) OX=11926 GN=gag-pro-pol PE=1 SV=3
api_157	P14078	26.070	257	165	7	1638	2366	600	845	7.93e-14	82.0	7204	1462	sp|P14078|POL_HTL1C	Gag-Pro-Pol polyprotein OS=Human T-cell leukemia virus 1 (isolate Caribbea HS-35 subtype A) OX=11927 GN=gag-pro-pol PE=1 SV=3
